Date,USD,EUR
21.5.1985,"41,46",
22.5.1985,"41,54",
23.5.1985,"41,66",
24.5.1985,"41,51",
28.5.1985,"41,73",
29.5.1985,"41,73",
30.5.1985,"41,58",
31.5.1985,"41,58",
3.6.1985,"41,26",
4.6.1985,"41,26",
5.6.1985,"41,41",
6.6.1985,"41,41",
7.6.1985,"41,41",
10.6.1985,"41,68",
11.6.1985,"41,62",
12.6.1985,"41,55",
13.6.1985,"41,66",
14.6.1985,"41,66",
18.6.1985,"41,56",
19.6.1985,"41,36",
20.6.1985,"41,66",
21.6.1985,"41,96",
24.6.1985,"41,88",
25.6.1985,"41,88",
26.6.1985,"41,88",
27.6.1985,"41,81",
28.6.1985,"41,85",
1.7.1985,"41,60",
2.7.1985,"41,82",
3.7.1985,"41,72",
4.7.1985,"41,63",
5.7.1985,"41,63",
8.7.1985,"41,41",
9.7.1985,"41,18",
10.7.1985,"41,06",
11.7.1985,"40,96",
12.7.1985,"40,88",
15.7.1985,"40,76",
16.7.1985,"40,76",
17.7.1985,"40,71",
18.7.1985,"40,71",
19.7.1985,"40,97",
22.7.1985,"41,26",
23.7.1985,"40,96",
24.7.1985,"41,18",
25.7.1985,"41,09",
26.7.1985,"41,21",
29.7.1985,"40,88",
30.7.1985,"40,94",
31.7.1985,"40,84",
1.8.1985,"40,95",
2.8.1985,"41,15",
6.8.1985,"41,28",
7.8.1985,"41,60",
8.8.1985,"41,50",
9.8.1985,"41,46",
12.8.1985,"41,22",
13.8.1985,"40,96",
14.8.1985,"41,12",
15.8.1985,"40,92",
16.8.1985,"40,80",
19.8.1985,"40,85",
20.8.1985,"40,90",
21.8.1985,"41,03",
22.8.1985,"40,79",
23.8.1985,"40,90",
26.8.1985,"40,84",
27.8.1985,"41,05",
28.8.1985,"41,00",
29.8.1985,"40,94",
30.8.1985,"41,03",
2.9.1985,"41,36",
3.9.1985,"41,54",
4.9.1985,"41,66",
5.9.1985,"41,51",
6.9.1985,"41,99",
9.9.1985,"42,29",
10.9.1985,"42,51",
11.9.1985,"42,46",
12.9.1985,"42,79",
13.9.1985,"42,56",
16.9.1985,"42,52",
17.9.1985,"42,27",
18.9.1985,"42,31",
19.9.1985,"42,34",
20.9.1985,"42,11",
23.9.1985,"40,91",
24.9.1985,"40,91",
25.9.1985,"40,91",
26.9.1985,"40,91",
27.9.1985,"40,96",
30.9.1985,"41,18",
1.10.1985,"41,18",
2.10.1985,"41,06",
3.10.1985,"41,14",
4.10.1985,"41,06",
7.10.1985,"41,49",
8.10.1985,"41,42",
9.10.1985,"41,52",
10.10.1985,"41,46",
11.10.1985,"41,46",
14.10.1985,"41,51",
15.10.1985,"41,55",
16.10.1985,"41,62",
17.10.1985,"41,56",
18.10.1985,"41,46",
21.10.1985,"41,46",
22.10.1985,"41,57",
23.10.1985,"41,57",
24.10.1985,"41,64",
25.10.1985,"41,67",
28.10.1985,"41,67",
29.10.1985,"41,67",
30.10.1985,"41,56",
31.10.1985,"41,56",
1.11.1985,"41,53",
4.11.1985,"41,46",
5.11.1985,"41,54",
6.11.1985,"41,49",
7.11.1985,"41,46",
8.11.1985,"41,76",
11.11.1985,"41,76",
12.11.1985,"41,76",
13.11.1985,"41,76",
14.11.1985,"41,76",
15.11.1985,"41,76",
18.11.1985,"41,80",
19.11.1985,"41,73",
20.11.1985,"41,70",
21.11.1985,"41,66",
22.11.1985,"41,62",
25.11.1985,"41,51",
26.11.1985,"41,60",
27.11.1985,"41,60",
28.11.1985,"41,60",
29.11.1985,"41,46",
2.12.1985,"41,43",
3.12.1985,"41,51",
4.12.1985,"41,51",
5.12.1985,"41,51",
6.12.1985,"41,60",
9.12.1985,"41,72",
10.12.1985,"41,86",
11.12.1985,"41,96",
12.12.1985,"41,89",
13.12.1985,"41,89",
16.12.1985,"41,99",
17.12.1985,"41,99",
18.12.1985,"42,06",
19.12.1985,"42,36",
20.12.1985,"42,36",
23.12.1985,"42,32",
24.12.1985,"42,32",
27.12.1985,"42,32",
30.12.1985,"42,06",
31.12.1985,"42,06",
3.1.1986,"42,06",
6.1.1986,"42,24",
7.1.1986,"42,06",
8.1.1986,"42,06",
9.1.1986,"42,27",
10.1.1986,"42,06",
13.1.1986,"42,41",
14.1.1986,"42,47",
15.1.1986,"42,47",
16.1.1986,"42,41",
17.1.1986,"42,50",
20.1.1986,"42,61",
21.1.1986,"42,54",
22.1.1986,"42,64",
23.1.1986,"42,64",
24.1.1986,"42,54",
27.1.1986,"42,46",
28.1.1986,"42,36",
29.1.1986,"42,31",
30.1.1986,"42,40",
31.1.1986,"42,26",
3.2.1986,"42,33",
4.2.1986,"42,44",
5.2.1986,"42,44",
6.2.1986,"42,19",
7.2.1986,"42,19",
10.2.1986,"42,07",
11.2.1986,"42,01",
12.2.1986,"41,78",
13.2.1986,"41,67",
14.2.1986,"41,65",
17.2.1986,"41,65",
18.2.1986,"41,66",
19.2.1986,"41,46",
20.2.1986,"41,46",
21.2.1986,"41,79",
24.2.1986,"41,66",
25.2.1986,"41,36",
26.2.1986,"41,36",
27.2.1986,"41,16",
28.2.1986,"41,16",
3.3.1986,"41,26",
4.3.1986,"41,08",
5.3.1986,"41,06",
6.3.1986,"41,34",
7.3.1986,"41,17",
10.3.1986,"41,22",
11.3.1986,"41,42",
12.3.1986,"41,26",
13.3.1986,"41,46",
14.3.1986,"41,30",
17.3.1986,"41,21",
18.3.1986,"41,10",
19.3.1986,"41,28",
20.3.1986,"41,06",
21.3.1986,"41,06",
24.3.1986,"41,28",
25.3.1986,"41,56",
26.3.1986,"41,76",
1.4.1986,"41,66",
2.4.1986,"41,77",
3.4.1986,"41,94",
4.4.1986,"42,06",
7.4.1986,"42,36",
8.4.1986,"42,06",
9.4.1986,"41,76",
10.4.1986,"41,81",
11.4.1986,"41,60",
14.4.1986,"41,68",
15.4.1986,"41,76",
16.4.1986,"41,46",
17.4.1986,"41,26",
18.4.1986,"41,21",
21.4.1986,"41,06",
22.4.1986,"40,96",
23.4.1986,"40,96",
25.4.1986,"40,96",
28.4.1986,"40,56",
29.4.1986,"40,60",
30.4.1986,"40,66",
2.5.1986,"40,86",
5.5.1986,"40,56",
6.5.1986,"40,63",
7.5.1986,"40,56",
9.5.1986,"40,46",
12.5.1986,"40,47",
13.5.1986,"40,47",
14.5.1986,"40,56",
15.5.1986,"40,56",
16.5.1986,"40,86",
20.5.1986,"40,86",
21.5.1986,"41,06",
22.5.1986,"41,26",
23.5.1986,"41,31",
26.5.1986,"41,36",
27.5.1986,"41,40",
28.5.1986,"41,32",
29.5.1986,"41,41",
30.5.1986,"41,61",
2.6.1986,"41,86",
3.6.1986,"41,56",
4.6.1986,"41,41",
5.6.1986,"41,36",
6.6.1986,"41,21",
9.6.1986,"41,26",
10.6.1986,"41,30",
11.6.1986,"41,10",
12.6.1986,"41,13",
13.6.1986,"41,18",
16.6.1986,"41,06",
18.6.1986,"41,36",
19.6.1986,"41,36",
20.6.1986,"41,44",
23.6.1986,"41,75",
24.6.1986,"41,46",
25.6.1986,"41,41",
26.6.1986,"41,46",
27.6.1986,"41,36",
30.6.1986,"41,21",
1.7.1986,"41,10",
2.7.1986,"41,14",
3.7.1986,"41,06",
4.7.1986,"41,06",
7.7.1986,"41,06",
8.7.1986,"41,21",
9.7.1986,"41,16",
10.7.1986,"41,24",
11.7.1986,"41,32",
14.7.1986,"41,46",
15.7.1986,"41,36",
16.7.1986,"41,16",
17.7.1986,"41,12",
18.7.1986,"41,18",
21.7.1986,"41,01",
22.7.1986,"40,98",
23.7.1986,"41,03",
24.7.1986,"41,03",
25.7.1986,"41,16",
28.7.1986,"41,16",
29.7.1986,"41,01",
30.7.1986,"40,98",
31.7.1986,"40,83",
1.8.1986,"40,77",
5.8.1986,"40,80",
6.8.1986,"40,72",
7.8.1986,"40,66",
8.8.1986,"40,76",
11.8.1986,"40,66",
12.8.1986,"40,70",
13.8.1986,"40,70",
14.8.1986,"40,60",
15.8.1986,"40,66",
18.8.1986,"40,59",
19.8.1986,"40,73",
20.8.1986,"40,46",
21.8.1986,"40,55",
22.8.1986,"40,47",
25.8.1986,"40,53",
26.8.1986,"40,57",
27.8.1986,"40,69",
28.8.1986,"40,57",
29.8.1986,"40,68",
1.9.1986,"40,46",
2.9.1986,"40,46",
3.9.1986,"40,53",
4.9.1986,"40,44",
5.9.1986,"40,42",
8.9.1986,"40,59",
9.9.1986,"40,68",
10.9.1986,"40,68",
11.9.1986,"40,68",
12.9.1986,"40,98",
15.9.1986,"40,67",
16.9.1986,"40,77",
17.9.1986,"40,65",
18.9.1986,"40,38",
19.9.1986,"40,22",
22.9.1986,"40,32",
23.9.1986,"40,43",
24.9.1986,"40,43",
25.9.1986,"40,53",
26.9.1986,"40,58",
29.9.1986,"40,46",
30.9.1986,"40,40",
1.10.1986,"40,43",
2.10.1986,"40,43",
3.10.1986,"40,36",
6.10.1986,"40,30",
7.10.1986,"40,24",
8.10.1986,"40,43",
9.10.1986,"40,43",
10.10.1986,"40,46",
13.10.1986,"40,26",
14.10.1986,"40,22",
15.10.1986,"40,22",
16.10.1986,"40,15",
17.10.1986,"40,20",
20.10.1986,"40,26",
21.10.1986,"40,37",
22.10.1986,"40,30",
23.10.1986,"40,38",
24.10.1986,"40,66",
27.10.1986,"40,76",
28.10.1986,"40,69",
29.10.1986,"40,66",
30.10.1986,"40,66",
31.10.1986,"40,90",
3.11.1986,"40,98",
4.11.1986,"40,91",
5.11.1986,"40,81",
6.11.1986,"40,94",
7.11.1986,"40,94",
10.11.1986,"40,80",
11.11.1986,"40,72",
12.11.1986,"40,66",
13.11.1986,"40,73",
14.11.1986,"40,66",
17.11.1986,"40,66",
18.11.1986,"40,72",
19.11.1986,"40,66",
20.11.1986,"40,66",
21.11.1986,"40,72",
24.11.1986,"40,72",
25.11.1986,"40,66",
26.11.1986,"40,51",
27.11.1986,"40,51",
28.11.1986,"40,46",
1.12.1986,"40,40",
2.12.1986,"40,40",
3.12.1986,"40,52",
4.12.1986,"40,40",
5.12.1986,"40,65",
8.12.1986,"40,83",
9.12.1986,"40,83",
10.12.1986,"40,86",
11.12.1986,"40,82",
12.12.1986,"40,94",
15.12.1986,"40,81",
16.12.1986,"40,86",
17.12.1986,"40,86",
18.12.1986,"40,81",
19.12.1986,"40,81",
22.12.1986,"40,75",
23.12.1986,"40,67",
24.12.1986,"40,56",
29.12.1986,"40,52",
30.12.1986,"40,41",
31.12.1986,"40,24",
5.1.1987,"40,15",
6.1.1987,"40,15",
7.1.1987,"40,11",
8.1.1987,"40,23",
9.1.1987,"40,16",
12.1.1987,"40,06",
13.1.1987,"40,06",
14.1.1987,"40,06",
15.1.1987,"40,06",
16.1.1987,"40,06",
19.1.1987,"39,76",
20.1.1987,"39,76",
21.1.1987,"39,76",
22.1.1987,"39,76",
23.1.1987,"39,76",
26.1.1987,"39,61",
27.1.1987,"39,61",
28.1.1987,"39,17",
29.1.1987,"39,06",
30.1.1987,"39,06",
2.2.1987,"39,31",
3.2.1987,"39,11",
4.2.1987,"39,25",
5.2.1987,"39,39",
6.2.1987,"39,66",
9.2.1987,"39,66",
10.2.1987,"39,24",
11.2.1987,"39,27",
12.2.1987,"39,30",
13.2.1987,"39,39",
16.2.1987,"39,26",
17.2.1987,"39,21",
18.2.1987,"39,29",
19.2.1987,"39,54",
20.2.1987,"39,37",
23.2.1987,"39,29",
24.2.1987,"39,38",
25.2.1987,"39,29",
26.2.1987,"39,29",
27.2.1987,"39,27",
2.3.1987,"39,23",
3.3.1987,"39,29",
4.3.1987,"39,23",
5.3.1987,"39,30",
6.3.1987,"39,21",
9.3.1987,"39,29",
10.3.1987,"39,37",
11.3.1987,"39,33",
12.3.1987,"39,36",
13.3.1987,"39,32",
16.3.1987,"39,28",
17.3.1987,"39,18",
18.3.1987,"39,14",
19.3.1987,"39,14",
20.3.1987,"39,12",
23.3.1987,"39,02",
24.3.1987,"38,92",
25.3.1987,"39,04",
26.3.1987,"39,11",
27.3.1987,"39,04",
30.3.1987,"38,90",
31.3.1987,"38,92",
1.4.1987,"39,00",
2.4.1987,"39,09",
3.4.1987,"38,97",
6.4.1987,"38,97",
7.4.1987,"38,97",
8.4.1987,"39,02",
9.4.1987,"39,02",
10.4.1987,"38,90",
13.4.1987,"38,83",
14.4.1987,"38,80",
15.4.1987,"38,86",
21.4.1987,"38,79",
22.4.1987,"38,90",
24.4.1987,"38,71",
27.4.1987,"38,52",
28.4.1987,"38,60",
29.4.1987,"38,69",
30.4.1987,"38,58",
4.5.1987,"38,49",
5.5.1987,"38,40",
6.5.1987,"38,45",
7.5.1987,"38,45",
8.5.1987,"38,49",
11.5.1987,"38,60",
12.5.1987,"38,58",
13.5.1987,"38,63",
14.5.1987,"38,63",
15.5.1987,"38,49",
18.5.1987,"38,45",
19.5.1987,"38,50",
20.5.1987,"38,40",
21.5.1987,"38,48",
22.5.1987,"38,46",
25.5.1987,"38,55",
26.5.1987,"38,63",
27.5.1987,"38,90",
29.5.1987,"38,93",
1.6.1987,"39,04",
2.6.1987,"38,94",
3.6.1987,"38,78",
4.6.1987,"38,90",
5.6.1987,"38,82",
9.6.1987,"38,74",
10.6.1987,"38,60",
11.6.1987,"38,67",
12.6.1987,"38,65",
15.6.1987,"38,90",
16.6.1987,"38,90",
18.6.1987,"38,90",
19.6.1987,"38,90",
22.6.1987,"39,04",
23.6.1987,"39,15",
24.6.1987,"38,98",
25.6.1987,"38,98",
26.6.1987,"39,01",
29.6.1987,"39,04",
30.6.1987,"39,04",
1.7.1987,"38,96",
2.7.1987,"39,02",
3.7.1987,"39,08",
6.7.1987,"39,12",
7.7.1987,"39,08",
8.7.1987,"39,13",
9.7.1987,"39,08",
10.7.1987,"39,15",
13.7.1987,"39,19",
14.7.1987,"39,14",
15.7.1987,"39,18",
16.7.1987,"39,03",
17.7.1987,"39,13",
20.7.1987,"39,30",
21.7.1987,"39,27",
22.7.1987,"39,27",
23.7.1987,"39,25",
24.7.1987,"39,27",
27.7.1987,"39,21",
28.7.1987,"39,29",
29.7.1987,"39,25",
30.7.1987,"39,27",
31.7.1987,"39,25",
4.8.1987,"39,42",
5.8.1987,"39,44",
6.8.1987,"39,49",
7.8.1987,"39,51",
10.8.1987,"39,60",
11.8.1987,"39,60",
12.8.1987,"39,64",
13.8.1987,"39,58",
14.8.1987,"39,62",
17.8.1987,"39,44",
18.8.1987,"39,30",
19.8.1987,"39,16",
20.8.1987,"39,08",
21.8.1987,"39,03",
24.8.1987,"38,96",
25.8.1987,"38,98",
26.8.1987,"39,02",
27.8.1987,"38,96",
28.8.1987,"38,88",
31.8.1987,"38,90",
1.9.1987,"38,88",
2.9.1987,"38,83",
3.9.1987,"38,77",
4.9.1987,"38,73",
7.9.1987,"38,73",
8.9.1987,"38,68",
9.9.1987,"38,70",
10.9.1987,"38,83",
11.9.1987,"38,83",
14.9.1987,"38,87",
15.9.1987,"38,96",
16.9.1987,"38,85",
17.9.1987,"38,90",
18.9.1987,"38,82",
21.9.1987,"38,82",
22.9.1987,"38,88",
23.9.1987,"38,97",
24.9.1987,"38,88",
25.9.1987,"38,93",
28.9.1987,"38,95",
29.9.1987,"39,09",
30.9.1987,"39,07",
1.10.1987,"39,14",
2.10.1987,"39,09",
5.10.1987,"39,17",
6.10.1987,"39,09",
7.10.1987,"38,97",
8.10.1987,"38,95",
9.10.1987,"38,88",
12.10.1987,"38,85",
13.10.1987,"38,92",
14.10.1987,"38,95",
15.10.1987,"38,64",
16.10.1987,"38,62",
19.10.1987,"38,27",
20.10.1987,"38,51",
21.10.1987,"38,79",
22.10.1987,"38,85",
23.10.1987,"38,76",
26.10.1987,"38,32",
27.10.1987,"38,28",
28.10.1987,"38,06",
29.10.1987,"37,77",
30.10.1987,"37,97",
2.11.1987,"37,66",
3.11.1987,"37,56",
4.11.1987,"37,56",
5.11.1987,"37,26",
6.11.1987,"37,06",
9.11.1987,"36,97",
10.11.1987,"36,78",
11.11.1987,"36,91",
12.11.1987,"37,14",
13.11.1987,"37,25",
16.11.1987,"37,58",
17.11.1987,"37,33",
18.11.1987,"37,26",
19.11.1987,"37,02",
20.11.1987,"37,00",
23.11.1987,"36,96",
24.11.1987,"37,06",
25.11.1987,"36,86",
26.11.1987,"36,91",
27.11.1987,"36,77",
30.11.1987,"36,53",
1.12.1987,"36,64",
2.12.1987,"36,82",
3.12.1987,"36,67",
4.12.1987,"36,75",
7.12.1987,"36,95",
8.12.1987,"36,90",
9.12.1987,"36,76",
10.12.1987,"36,80",
11.12.1987,"36,34",
14.12.1987,"36,29",
15.12.1987,"36,26",
16.12.1987,"36,40",
17.12.1987,"36,24",
18.12.1987,"36,19",
21.12.1987,"36,28",
22.12.1987,"36,30",
23.12.1987,"36,46",
24.12.1987,"36,37",
28.12.1987,"35,93",
29.12.1987,"35,82",
30.12.1987,"35,87",
31.12.1987,"35,66",
5.1.1988,"36,03",
6.1.1988,"36,37",
7.1.1988,"36,62",
8.1.1988,"36,82",
11.1.1988,"36,45",
12.1.1988,"36,47",
13.1.1988,"36,30",
14.1.1988,"36,44",
15.1.1988,"36,33",
18.1.1988,"37,19",
19.1.1988,"37,05",
20.1.1988,"36,83",
21.1.1988,"36,70",
22.1.1988,"36,87",
25.1.1988,"36,93",
26.1.1988,"36,97",
27.1.1988,"36,85",
28.1.1988,"36,83",
29.1.1988,"36,94",
1.2.1988,"37,25",
2.2.1988,"37,19",
3.2.1988,"37,03",
4.2.1988,"37,23",
5.2.1988,"37,10",
8.2.1988,"37,35",
9.2.1988,"37,35",
10.2.1988,"37,25",
11.2.1988,"37,22",
12.2.1988,"37,30",
15.2.1988,"37,48",
16.2.1988,"37,54",
17.2.1988,"37,45",
18.2.1988,"37,37",
19.2.1988,"37,51",
22.2.1988,"37,33",
23.2.1988,"37,16",
24.2.1988,"37,14",
25.2.1988,"37,20",
26.2.1988,"37,10",
29.2.1988,"39,46",
1.3.1988,"39,46",
2.3.1988,"39,46",
3.3.1988,"39,56",
4.3.1988,"39,54",
7.3.1988,"39,46",
8.3.1988,"39,11",
9.3.1988,"39,05",
10.3.1988,"39,02",
11.3.1988,"38,98",
14.3.1988,"38,86",
15.3.1988,"38,96",
16.3.1988,"38,98",
17.3.1988,"39,05",
18.3.1988,"39,28",
21.3.1988,"39,26",
22.3.1988,"39,24",
23.3.1988,"39,28",
24.3.1988,"39,18",
25.3.1988,"39,08",
28.3.1988,"38,92",
29.3.1988,"38,82",
30.3.1988,"38,90",
5.4.1988,"38,67",
6.4.1988,"38,81",
7.4.1988,"38,95",
8.4.1988,"38,84",
11.4.1988,"38,98",
12.4.1988,"39,10",
13.4.1988,"39,18",
14.4.1988,"39,20",
15.4.1988,"38,73",
18.4.1988,"38,60",
19.4.1988,"38,67",
20.4.1988,"38,63",
22.4.1988,"38,73",
25.4.1988,"38,84",
26.4.1988,"38,82",
27.4.1988,"38,88",
28.4.1988,"38,83",
29.4.1988,"38,78",
2.5.1988,"38,94",
3.5.1988,"38,94",
4.5.1988,"38,98",
5.5.1988,"38,91",
6.5.1988,"38,94",
9.5.1988,"38,96",
10.5.1988,"38,88",
11.5.1988,"38,82",
16.5.1988,"43,22",
17.5.1988,"43,25",
18.5.1988,"43,56",
19.5.1988,"43,44",
20.5.1988,"43,44",
24.5.1988,"43,41",
25.5.1988,"43,45",
26.5.1988,"43,55",
27.5.1988,"43,55",
30.5.1988,"43,73",
31.5.1988,"43,83",
1.6.1988,"43,86",
2.6.1988,"44,02",
3.6.1988,"44,02",
6.6.1988,"43,98",
7.6.1988,"43,85",
8.6.1988,"43,78",
9.6.1988,"43,94",
10.6.1988,"43,81",
13.6.1988,"43,92",
14.6.1988,"43,95",
15.6.1988,"44,38",
16.6.1988,"44,38",
20.6.1988,"44,43",
21.6.1988,"44,53",
22.6.1988,"44,66",
23.6.1988,"45,01",
24.6.1988,"45,22",
27.6.1988,"45,71",
28.6.1988,"45,37",
29.6.1988,"45,72",
30.6.1988,"45,69",
1.7.1988,"45,82",
4.7.1988,"45,95",
5.7.1988,"45,86",
6.7.1988,"45,71",
7.7.1988,"45,68",
8.7.1988,"45,74",
11.7.1988,"46,06",
12.7.1988,"46,06",
13.7.1988,"46,03",
14.7.1988,"46,20",
15.7.1988,"46,30",
18.7.1988,"46,79",
19.7.1988,"46,43",
20.7.1988,"46,10",
21.7.1988,"46,18",
22.7.1988,"45,68",
25.7.1988,"45,77",
26.7.1988,"46,02",
27.7.1988,"46,23",
28.7.1988,"46,04",
29.7.1988,"46,37",
2.8.1988,"46,25",
3.8.1988,"46,51",
4.8.1988,"46,42",
5.8.1988,"46,57",
8.8.1988,"46,82",
9.8.1988,"46,74",
10.8.1988,"47,17",
11.8.1988,"46,83",
12.8.1988,"46,59",
15.8.1988,"46,53",
16.8.1988,"46,64",
17.8.1988,"46,82",
18.8.1988,"46,96",
19.8.1988,"46,76",
22.8.1988,"47,10",
23.8.1988,"47,03",
24.8.1988,"46,95",
25.8.1988,"46,63",
26.8.1988,"46,50",
29.8.1988,"46,59",
30.8.1988,"46,70",
31.8.1988,"46,76",
1.9.1988,"46,81",
2.9.1988,"46,85",
5.9.1988,"46,49",
6.9.1988,"46,46",
7.9.1988,"46,22",
8.9.1988,"46,37",
9.9.1988,"46,33",
12.9.1988,"46,40",
13.9.1988,"46,31",
14.9.1988,"46,42",
15.9.1988,"46,74",
16.9.1988,"46,74",
19.9.1988,"46,67",
20.9.1988,"46,63",
21.9.1988,"46,63",
22.9.1988,"46,78",
23.9.1988,"46,85",
26.9.1988,"46,93",
27.9.1988,"46,85",
28.9.1988,"48,20",
29.9.1988,"48,22",
30.9.1988,"48,18",
3.10.1988,"48,00",
4.10.1988,"47,86",
5.10.1988,"47,98",
6.10.1988,"47,91",
7.10.1988,"47,97",
10.10.1988,"47,74",
11.10.1988,"47,61",
12.10.1988,"47,51",
13.10.1988,"47,27",
14.10.1988,"47,09",
17.10.1988,"46,83",
18.10.1988,"47,01",
19.10.1988,"46,87",
20.10.1988,"46,78",
21.10.1988,"46,61",
24.10.1988,"46,61",
25.10.1988,"46,74",
26.10.1988,"46,64",
27.10.1988,"46,46",
28.10.1988,"46,39",
31.10.1988,"46,22",
1.11.1988,"46,52",
2.11.1988,"46,40",
3.11.1988,"46,22",
4.11.1988,"46,38",
7.11.1988,"46,53",
8.11.1988,"46,31",
9.11.1988,"46,24",
10.11.1988,"46,01",
11.11.1988,"45,74",
14.11.1988,"45,72",
15.11.1988,"45,77",
16.11.1988,"45,80",
17.11.1988,"45,32",
18.11.1988,"45,70",
21.11.1988,"45,61",
22.11.1988,"45,44",
23.11.1988,"45,35",
24.11.1988,"45,27",
25.11.1988,"45,24",
28.11.1988,"45,43",
29.11.1988,"45,45",
30.11.1988,"45,41",
1.12.1988,"45,29",
2.12.1988,"45,36",
5.12.1988,"45,14",
6.12.1988,"45,17",
7.12.1988,"45,52",
8.12.1988,"45,61",
9.12.1988,"45,42",
12.12.1988,"45,51",
13.12.1988,"45,56",
14.12.1988,"45,70",
15.12.1988,"45,50",
16.12.1988,"45,76",
19.12.1988,"45,76",
20.12.1988,"46,03",
21.12.1988,"46,07",
22.12.1988,"46,07",
23.12.1988,"46,13",
27.12.1988,"46,13",
28.12.1988,"46,33",
29.12.1988,"46,41",
30.12.1988,"46,22",
3.1.1989,"48,14",
4.1.1989,"48,31",
5.1.1989,"48,60",
6.1.1989,"48,80",
9.1.1989,"49,22",
10.1.1989,"49,18",
11.1.1989,"49,37",
12.1.1989,"49,18",
13.1.1989,"49,48",
16.1.1989,"49,74",
17.1.1989,"49,63",
18.1.1989,"49,78",
19.1.1989,"50,01",
20.1.1989,"49,65",
23.1.1989,"49,58",
24.1.1989,"49,18",
25.1.1989,"49,51",
26.1.1989,"49,51",
27.1.1989,"49,71",
30.1.1989,"49,97",
31.1.1989,"49,85",
1.2.1989,"50,12",
2.2.1989,"50,01",
3.2.1989,"50,14",
6.2.1989,"50,36",
7.2.1989,"51,38",
8.2.1989,"51,41",
9.2.1989,"51,15",
10.2.1989,"50,80",
13.2.1989,"51,30",
14.2.1989,"51,11",
15.2.1989,"50,91",
16.2.1989,"51,02",
17.2.1989,"50,87",
20.2.1989,"50,93",
21.2.1989,"51,26",
22.2.1989,"51,17",
23.2.1989,"50,94",
24.2.1989,"51,07",
27.2.1989,"51,07",
28.2.1989,"51,42",
1.3.1989,"51,72",
2.3.1989,"51,97",
3.3.1989,"52,36",
6.3.1989,"52,19",
7.3.1989,"52,48",
8.3.1989,"52,43",
9.3.1989,"52,62",
10.3.1989,"52,51",
13.3.1989,"52,66",
14.3.1989,"52,71",
15.3.1989,"52,57",
16.3.1989,"52,80",
17.3.1989,"52,77",
20.3.1989,"52,82",
21.3.1989,"52,79",
22.3.1989,"52,79",
28.3.1989,"53,06",
29.3.1989,"53,23",
30.3.1989,"53,14",
31.3.1989,"53,23",
3.4.1989,"53,21",
4.4.1989,"52,75",
5.4.1989,"52,87",
6.4.1989,"52,83",
7.4.1989,"52,81",
10.4.1989,"53,00",
11.4.1989,"53,00",
12.4.1989,"53,11",
13.4.1989,"52,91",
14.4.1989,"52,96",
17.4.1989,"52,62",
18.4.1989,"52,67",
19.4.1989,"52,59",
21.4.1989,"52,40",
24.4.1989,"52,44",
25.4.1989,"52,69",
26.4.1989,"52,85",
27.4.1989,"52,88",
28.4.1989,"52,96",
2.5.1989,"53,21",
3.5.1989,"53,25",
5.5.1989,"53,36",
8.5.1989,"53,42",
9.5.1989,"53,63",
10.5.1989,"54,44",
11.5.1989,"54,47",
12.5.1989,"54,62",
16.5.1989,"55,06",
17.5.1989,"55,21",
18.5.1989,"55,79",
19.5.1989,"55,79",
22.5.1989,"56,59",
23.5.1989,"56,59",
24.5.1989,"56,87",
25.5.1989,"56,75",
26.5.1989,"56,45",
29.5.1989,"57,26",
30.5.1989,"57,31",
31.5.1989,"56,97",
1.6.1989,"56,78",
2.6.1989,"56,73",
5.6.1989,"56,73",
6.6.1989,"57,77",
7.6.1989,"57,45",
8.6.1989,"57,50",
9.6.1989,"57,71",
12.6.1989,"58,81",
13.6.1989,"58,64",
14.6.1989,"58,64",
15.6.1989,"59,09",
16.6.1989,"58,58",
19.6.1989,"58,52",
20.6.1989,"58,25",
21.6.1989,"58,80",
22.6.1989,"58,18",
23.6.1989,"58,27",
26.6.1989,"58,20",
27.6.1989,"58,36",
28.6.1989,"58,52",
29.6.1989,"58,41",
30.6.1989,"58,53",
3.7.1989,"58,17",
4.7.1989,"58,00",
5.7.1989,"57,88",
6.7.1989,"57,64",
7.7.1989,"57,64",
10.7.1989,"57,49",
11.7.1989,"57,63",
12.7.1989,"57,67",
13.7.1989,"57,60",
14.7.1989,"57,90",
17.7.1989,"58,43",
18.7.1989,"58,50",
19.7.1989,"58,04",
20.7.1989,"58,43",
21.7.1989,"58,21",
24.7.1989,"58,40",
25.7.1989,"58,40",
26.7.1989,"58,26",
27.7.1989,"57,83",
28.7.1989,"58,20",
31.7.1989,"58,13",
1.8.1989,"58,06",
2.8.1989,"57,92",
3.8.1989,"58,06",
4.8.1989,"58,57",
8.8.1989,"59,16",
9.8.1989,"59,08",
10.8.1989,"59,08",
11.8.1989,"59,75",
14.8.1989,"60,18",
15.8.1989,"60,23",
16.8.1989,"60,33",
17.8.1989,"60,50",
18.8.1989,"60,75",
21.8.1989,"60,75",
22.8.1989,"60,70",
23.8.1989,"60,54",
24.8.1989,"60,99",
25.8.1989,"61,01",
28.8.1989,"61,08",
29.8.1989,"61,01",
30.8.1989,"60,80",
31.8.1989,"61,22",
1.9.1989,"61,50",
4.9.1989,"61,75",
5.9.1989,"61,96",
6.9.1989,"61,84",
7.9.1989,"62,08",
8.9.1989,"62,02",
11.9.1989,"62,29",
12.9.1989,"62,14",
13.9.1989,"62,14",
